3.848985386528571695e-01 9.145127975558937639e-01
3.866302973188421310e-01 9.146952102424129594e-01
3.883583588666363884e-01 9.148788445404406611e-01
3.900826995589050661e-01 9.150636830775940034e-01
3.918032948504410196e-01 9.152497373644892242e-01
3.935201197712206445e-01 9.154370237768453267e-01
3.952331550157249240e-01 9.156254088899060672e-01
3.969423792107121818e-01 9.158148776843622052e-01
3.986477671399616396e-01 9.160055187250357722e-01
4.003493040384654700e-01 9.161971150140131304e-01
4.020469592749550403e-01 9.163899547088580899e-01
4.037407160717962351e-01 9.165838355474900112e-01
4.054305509578309263e-01 9.167788237369687288e-01
4.071164411939083849e-01 9.169749340806380156e-01
4.087983639194513463e-01 9.171721770158364206e-01
4.104762937199911699e-01 9.173706216085129039e-01
4.121502156271673045e-01 9.175700412389433680e-01
4.138200990005188040e-01 9.177707143997756445e-01
4.154859246734587397e-01 9.179724934904801570e-01
4.171476823634276410e-01 9.181750826101080509e-01
4.188053323578822540e-01 9.183790695577791485e-01
4.204588698669149971e-01 9.185838751671617786e-01
4.221082789247547762e-01 9.187894892516772494e-01
4.237535361172836135e-01 9.189960929267081413e-01
4.253946292706045074e-01 9.192034957444221721e-01
4.270315469375471906e-01 9.194115843127346199e-01
4.286642657699094028e-01 9.196205994614030654e-01
4.302927895597832286e-01 9.198299830979466130e-01
4.319171127263861654e-01 9.200396904979907253e-01
4.335371832454768537e-01 9.202508603858190472e-01
4.351530171789171897e-01 9.204623599709917947e-01
4.367646363259299891e-01 9.206734794242670272e-01
4.383719504927628408e-01 9.208866636554033924e-01
4.399750225846945639e-01 9.210993076435000093e-01
4.415737865167673748e-01 9.213133336340207924e-01
4.431682579643846376e-01 9.215276587406697750e-01
4.447584179915891056e-01 9.217426068043135245e-01
4.463442313666702299e-01 9.219587471392198808e-01
4.479257121952383569e-01 9.221751309694972143e-01
4.495028327071059482e-01 9.223923308021495515e-01
4.510755745324693256e-01 9.226103978810813455e-01
4.526439280661823106e-01 9.228291387118066069e-01
4.542078723840576870e-01 9.230487395231092851e-01
4.557673926390371499e-01 9.232691415011589076e-01
4.573224760308819414e-01 9.234902640685509478e-01
4.588731014838302591e-01 9.237122738246587028e-01
4.604192450314879559e-01 9.239353263349776579e-01
4.619609074204310550e-01 9.241588815580024097e-01
4.634980535249531575e-01 9.243835662800390374e-01
4.650306900099726581e-01 9.246086491286222842e-01
4.665587703120104290e-01 9.248350951274582066e-01
4.680823133047497531e-01 9.250617508593366178e-01
4.696012672079278860e-01 9.252898059643053230e-01
4.711156477577623236e-01 9.255181673503829476e-01
4.726254167085273683e-01 9.257476380201562494e-01
4.741305707878590847e-01 9.259777451408763849e-01
4.756310903772004717e-01 9.262086609509938562e-01
